Products =  { "kluski" "capellini" "fettucine" };
Resources = { "flour" "eggs" };
Locations = { "L1" "L2" "L3" "L4" "L5" "L6"  };


outsideCost = 
{<"kluski", 0.8 >,       
<"capellini", 0.9 >,      
<"fettucine", 0.4 >};
          
availability =            // resource availability is now location-specific
{<"flour","L1",800000>,
<"flour","L2",1400000>,
<"flour","L3",700000>,
<"flour","L4",700000>,
<"flour","L5",700000>,
<"flour","L6",1000000>,
<"eggs","L1",950000>,
<"eggs","L2",1570000>,
<"eggs","L3",1070000>,
<"eggs","L4",970000>,
<"eggs","L5",870000>,
<"eggs","L6",770000>
};

consumption =                 
{<"kluski","flour",0.5>,     
<"kluski","eggs",0.2>,
<"capellini","flour",0.4>,   
<"capellini","eggs",0.4>,
<"fettucine","flour",0.3>,    
<"fettucine","eggs",0.6>};

insideCost =              // InsideCost is now location specific
{<"kluski","L1",0.6>,
<"kluski","L2",0.7>,
<"kluski","L3",0.7>,
<"kluski","L4",0.65>,
<"kluski","L5",0.67>,
<"kluski","L6",0.53>,
<"capellini","L1",0.8>,
<"capellini","L2",0.7>,
<"capellini","L3",0.6>,
<"capellini","L4",0.65>,
<"capellini","L5",0.7>,
<"capellini","L6",0.55>,
<"fettucine","L1",0.3>,
<"fettucine","L2",0.33>,
<"fettucine","L3",0.35>,
<"fettucine","L4",0.2>,
<"fettucine","L5",0.35>,
<"fettucine","L6",0.3>
};

maxOutsideProduction = 1000000;   // contractual maximum amount that may be outsourced for any product.
maxOutsideFlow = 50;   // contractual maximum amount that may be shipped to any one warehouse.

demand = {
<kluski 2 12>, <kluski 4 5>, <kluski 6 49>, <kluski 8 41>, <kluski 10 3>, 
<capellini 11647 28>, <capellini 11648 28>, <capellini 11649 40>, <capellini 11650 5>, <capellini 11651 20>, <capellini 11652 4>, 
<capellini 11653 8>, <capellini 11654 41>, <capellini 11655 8>, <capellini 11656 42>, <capellini 11657 33>, <capellini 11658 27>, 
<capellini 11659 6>, <capellini 11660 18>, <capellini 11661 8>, <capellini 11662 4>, <capellini 11663 14>, <capellini 11664 41>, 
<capellini 11665 43>, <capellini 11666 30>, <capellini 11667 12>, <capellini 11668 34>, <capellini 11669 5>, <capellini 11670 27>, 
<capellini 11671 13>, <capellini 11672 32>, <capellini 11673 25>, <capellini 11674 15>, <capellini 11675 12>, <capellini 11676 21>, 
<capellini 11677 14>, <capellini 11678 48>, <capellini 11679 30>, <capellini 11680 36>, <capellini 11681 18>, <capellini 11682 12>, 
<capellini 11683 17>, <capellini 11684 7>, <capellini 11685 19>, <capellini 11686 9>, <capellini 11687 20>, <capellini 11688 19>, 
<capellini 11689 47>, <capellini 11690 11>, <capellini 11691 24>, <capellini 11692 37>, <capellini 11693 48>, <capellini 11694 37>, 
<capellini 11695 23>, <capellini 11696 40>, <capellini 11697 1>, <capellini 11698 1>, <capellini 11699 36>, <capellini 11700 25>, 
<capellini 11701 44>, <capellini 11702 21>, <capellini 11703 4>, <capellini 11704 5>, <capellini 11705 30>, <capellini 11706 25>, 
<capellini 11707 17>, <capellini 11708 46>, <capellini 11709 20>, <capellini 11710 48>, <capellini 11711 28>, <capellini 11712 17>, 
<capellini 11713 43>, <capellini 11714 29>, <capellini 11715 3>, <capellini 11716 22>, <capellini 11717 3>, <capellini 11718 21>, 
<capellini 11719 45>, <capellini 11720 8>, <capellini 11721 18>, <capellini 11722 11>, <capellini 11723 39>, <capellini 11724 36>, 
<capellini 11725 2>, <capellini 11726 13>, <capellini 11727 21>, <capellini 11728 8>, <capellini 11729 9>, <capellini 11730 7>, 
<capellini 11731 44>, <capellini 11732 38>, <capellini 11733 19>, <capellini 11734 45>, <capellini 11735 1>, <capellini 11736 8>, 
<capellini 11737 15>, <capellini 11738 22>, <capellini 11739 28>, <capellini 11740 48>, <capellini 11741 36>, <capellini 11742 15>, 
<capellini 11743 20>, <capellini 11744 28>, <capellini 11745 39>, <capellini 11746 23>, <capellini 11747 17>, <capellini 11748 35>, 
<capellini 11749 25>, <capellini 11750 42>, <capellini 11751 41>, <capellini 11752 22>, <capellini 11753 21>, <capellini 11754 21>, 
<capellini 11755 40>, <capellini 11756 2>, <capellini 11757 49>, <capellini 11758 42>, <capellini 11759 21>, <capellini 11760 10>, 
<capellini 11761 31>, <capellini 11762 2>, <capellini 11763 22>, <capellini 11764 24>, <capellini 11765 1>, <capellini 11766 45>, 
<capellini 11767 20>, <capellini 11768 40>, <capellini 11769 47>, <capellini 11770 31>, <capellini 11771 10>, <capellini 11772 10>, 
<capellini 11773 32>, <capellini 11774 42>, <capellini 11775 20>, <capellini 11776 43>, <capellini 11777 10>, <capellini 11778 17>, 
<capellini 11779 42>, <capellini 11780 29>, <capellini 11781 19>, <capellini 11782 34>, <capellini 11783 49>, <capellini 11784 21>, 
<capellini 11785 8>, <capellini 11786 39>, <capellini 11787 23>, <capellini 11788 29>, <capellini 11789 36>, <capellini 11790 9>, 
<capellini 11791 15>, <capellini 11792 15>, <capellini 11793 47>, <capellini 11794 42>, <capellini 11795 48>, <capellini 11796 1>, 
<capellini 11797 28>, <capellini 11798 22>, <capellini 11799 20>, <capellini 11800 15>, <capellini 11801 41>, <capellini 11802 33>, 
<capellini 11803 14>, <capellini 11804 5>, <capellini 11805 49>, <capellini 11806 46>, <capellini 11807 22>, <capellini 11808 21>, 
<capellini 11809 32>, <capellini 11810 43>, <capellini 11811 10>, <capellini 11812 36>, <capellini 11813 37>, <capellini 11814 38>, 
<capellini 11815 10>, <capellini 11816 34>, <capellini 11817 18>, <capellini 11818 32>, <capellini 11819 10>, <capellini 11820 8>, 
<capellini 11821 33>, <capellini 11822 44>, <capellini 11823 32>, <capellini 11824 16>, <capellini 11825 18>, <capellini 11826 21>, 
<capellini 11827 40>, <capellini 11828 47>, <capellini 11829 24>, <capellini 11830 36>, <capellini 11831 41>, <capellini 11832 26>, 
<capellini 11833 25>, <capellini 11834 49>, <capellini 11835 22>, <capellini 11836 32>, <capellini 11837 14>, <capellini 11838 42>, 
<capellini 11839 30>, <capellini 11840 26>, <capellini 11841 48>, <capellini 11842 27>, <capellini 11843 24>, <capellini 11844 6>, 
<capellini 11845 13>, <capellini 11846 22>, <capellini 11847 29>, <capellini 11848 8>, <capellini 11849 6>, <capellini 11850 10>, 
<capellini 11851 7>, <capellini 11852 24>, <capellini 11853 46>, <capellini 11854 37>, <capellini 11855 49>, <capellini 11856 6>, 
<capellini 11857 33>, <capellini 11858 27>, <capellini 11859 36>, <capellini 11860 38>, <capellini 11861 35>, <capellini 11862 23>, 
<capellini 11863 43>, <capellini 11864 34>, <capellini 11865 23>, <capellini 11866 37>, <capellini 11867 17>, <capellini 11868 11>, 
<capellini 11869 18>, <capellini 11870 34>, <capellini 11871 6>, <capellini 11872 42>, <capellini 11873 1>, <capellini 11874 31>, 
<capellini 11875 19>, <capellini 11876 19>, <capellini 11877 42>, <capellini 11878 33>, <capellini 11879 23>, <capellini 11880 6>, 
<capellini 11881 5>, <capellini 11882 39>, <capellini 11883 48>, <capellini 11884 43>, <capellini 11885 32>, <capellini 11886 34>, 
<capellini 11887 14>, <capellini 11888 32>, <capellini 11889 46>, <capellini 11890 23>, <capellini 11891 26>, <capellini 11892 43>, 
<capellini 11893 48>, <capellini 11894 6>, <capellini 11895 17>, <capellini 11896 32>, <capellini 11897 16>, <capellini 11898 1>, 
<capellini 11899 2>, <capellini 11900 19>, <capellini 11901 13>, <capellini 11902 33>, <capellini 11903 46>, <capellini 11904 11>, 
<capellini 11905 7>, <capellini 11906 10>, <capellini 11907 26>, <capellini 11908 10>, <capellini 11909 6>, <capellini 11910 24>, 
<capellini 11911 28>, <capellini 11912 38>, <capellini 11913 47>, <capellini 11914 10>, <capellini 11915 17>, <capellini 11916 30>, 
<capellini 11918 30>, <capellini 11919 2>, <capellini 11920 7>, <capellini 11921 49>, <capellini 11922 9>, <capellini 11923 39>, 
<capellini 11924 39>, <capellini 11925 28>, <capellini 11926 28>, <capellini 11927 20>, <capellini 11928 43>, <capellini 11929 22>, 
<capellini 11930 28>, <capellini 11931 46>, <capellini 11932 38>, <capellini 11933 25>, <capellini 11934 49>, <capellini 11935 17>, 
<capellini 11936 2>, <capellini 11937 6>, <capellini 11938 46>, <capellini 11939 38>, <capellini 11940 8>, <capellini 11941 26>, 
<capellini 11942 23>, <capellini 11943 16>, <capellini 11945 3>, <capellini 11946 49>, <capellini 11947 1>, <capellini 11948 49>, 
<capellini 11949 42>, <capellini 11950 36>, <capellini 11951 27>, <capellini 11952 6>, <capellini 11953 17>, <capellini 11954 34>, 
<capellini 11955 13>, <capellini 11956 38>, <capellini 11957 15>, <capellini 11958 35>, <capellini 11959 31>, <capellini 11960 18>, 
<capellini 11961 19>, <capellini 11962 18>, <capellini 11963 2>, <capellini 11964 27>, <capellini 11965 20>, <capellini 11966 44>, 
<capellini 11967 10>, <capellini 11968 3>, <capellini 11969 47>, <capellini 11970 28>, <capellini 11971 13>, <capellini 11972 4>, 
<capellini 11973 25>, <capellini 11974 39>, <capellini 11975 40>, <capellini 11976 21>, <capellini 11977 15>, <capellini 11978 11>, 
<capellini 11979 20>, <capellini 11980 22>, <capellini 11981 21>, <capellini 11982 31>, <capellini 11983 20>, <capellini 11984 44>, 
<capellini 11985 13>, <capellini 11986 12>, <capellini 11987 25>, <capellini 11989 33>, <capellini 11990 37>, <capellini 11991 24>, 
<capellini 11992 10>, <capellini 11993 11>, <capellini 11994 43>, <capellini 11995 39>, <capellini 11996 24>, <capellini 11997 47>, 
<capellini 11998 32>, <capellini 11999 41>, <capellini 12000 41>, <capellini 12001 37>, <capellini 12002 33>, <capellini 12003 5>, 
<capellini 12004 45>, <capellini 12005 42>, <capellini 12006 41>, <capellini 12007 1>, <capellini 12009 17>, <capellini 12010 5>, 
<capellini 12011 8>, <capellini 12012 23>, <capellini 12014 3>, <capellini 12015 45>, <capellini 12016 31>, <capellini 12017 26>, 
<capellini 12018 6>, <capellini 12019 44>, <capellini 12020 31>, <capellini 12021 31>, <capellini 12022 21>, <capellini 12023 43>, 
<capellini 12024 20>, <capellini 12025 13>, <capellini 12026 24>, <capellini 12027 33>, <capellini 12028 2>, <capellini 12029 18>, 
<capellini 12030 40>, <capellini 12031 7>, <capellini 12032 41>, <capellini 12033 28>, <capellini 12034 9>, <capellini 12035 12>, 
<capellini 12036 40>, <capellini 12037 20>, <capellini 12038 49>, <capellini 12039 35>, <capellini 12040 15>, <capellini 12041 9>, 
<capellini 12042 48>, <capellini 12043 28>, <capellini 12044 26>, <capellini 12045 15>, <capellini 12046 41>, <capellini 12047 39>, 
<capellini 12048 21>, <capellini 12049 26>, <capellini 12050 20>, <capellini 12051 33>, <capellini 12052 21>, <capellini 12053 35>, 
<capellini 12054 40>, <capellini 12055 16>, <capellini 12056 17>, <capellini 12057 30>, <capellini 12058 2>, <capellini 12059 37>, 
<capellini 12060 34>, <capellini 12061 31>, <capellini 12062 49>, <capellini 12063 29>, <capellini 12064 38>, <capellini 12065 3>, 
<capellini 12066 41>, <capellini 12067 28>, <capellini 12068 7>, <capellini 12069 47>, <capellini 12070 42>, <capellini 12071 27>, 
<capellini 12072 49>, <capellini 12073 38>, <capellini 12074 23>, <capellini 12075 39>, <capellini 12076 27>, <capellini 12077 13>, 
<capellini 12078 2>, <capellini 12079 2>, <capellini 12080 4>, <capellini 12081 34>, <capellini 12082 27>, <capellini 12083 38>, 
<capellini 12085 20>, <capellini 12086 37>, <capellini 12087 9>, <capellini 12088 30>, <capellini 12089 43>, <capellini 12090 6>, 
<capellini 12091 19>, <capellini 12092 49>, <capellini 12093 30>, <capellini 12095 10>, <capellini 12096 34>, <capellini 12097 38>, 
<capellini 12098 27>, <capellini 12099 49>, <capellini 12100 25>, <capellini 12102 36>, <capellini 12103 6>, <capellini 12104 49>, 
<capellini 12105 1>, <capellini 12106 34>, <capellini 12107 16>, <capellini 12108 28>, <capellini 12109 28>, <capellini 12110 26>, 
<capellini 12111 1>, <capellini 12112 12>, <capellini 12113 26>, <capellini 12114 36>, <capellini 12115 23>, <capellini 12116 7>, 
<capellini 12117 14>, <capellini 12118 10>, <capellini 12119 12>, <capellini 12120 5>, <capellini 12121 14>, <capellini 12122 36>, 
<capellini 12123 8>, <capellini 12124 39>, <capellini 12125 29>, <capellini 12126 21>, <capellini 12127 19>, <capellini 12128 20>, 
<capellini 12129 17>, <capellini 12130 23>, <capellini 12131 34>, <capellini 12132 48>, <capellini 12133 6>, <capellini 12134 26>, 
<capellini 12135 11>, <capellini 12136 8>, <capellini 12137 33>, <capellini 12138 20>, <capellini 12139 38>, <capellini 12140 45>, 
<capellini 12141 6>, <capellini 12142 47>, <capellini 12143 20>, <capellini 12144 46>, <capellini 12145 14>, <capellini 12146 44>, 
<capellini 12147 17>, <capellini 12148 21>, <capellini 12149 30>, <capellini 12150 33>, <capellini 12151 18>, <capellini 12152 8>, 
<capellini 12153 25>, <capellini 12154 45>, <capellini 12155 8>, <capellini 12156 44>, <capellini 12157 47>, <capellini 12158 37>, 
<capellini 12159 43>, <capellini 12160 43>, <capellini 12161 47>, <capellini 12162 30>, <capellini 12163 24>, <capellini 12164 16>, 
<capellini 12166 29>, <capellini 12167 35>, <capellini 12168 31>, <capellini 12169 29>, <capellini 12170 30>, <capellini 12171 10>, 
<capellini 12172 42>, <capellini 12173 16>, <capellini 12174 25>, <capellini 12175 33>, <capellini 12176 42>, <capellini 12177 22>, 
<capellini 12178 15>, <capellini 12179 44>, <capellini 12180 23>, <capellini 12181 13>, <capellini 12182 19>, <capellini 12183 39>, 
<capellini 12184 44>, <capellini 12185 3>, <capellini 12186 44>, <capellini 12187 2>, <capellini 12188 44>, <capellini 12189 28>, 
<capellini 12190 5>, <capellini 12191 11>, <capellini 12192 30>, <capellini 12193 39>, <capellini 12194 43>, <capellini 12195 8>, 
<capellini 12197 43>, <capellini 12198 23>, <capellini 12199 36>, <capellini 12200 20>, <capellini 12201 26>, <capellini 12202 3>, 
<capellini 12203 17>, <capellini 12205 25>, <capellini 12206 41>, <capellini 12207 3>, <capellini 12208 25>, <capellini 12209 39>, 
<capellini 12210 38>, <capellini 12211 19>, <capellini 12212 6>, <capellini 12213 24>, <capellini 12214 37>, <capellini 12215 4>, 
<capellini 12216 11>, <capellini 12217 30>, <capellini 12218 39>, <capellini 12219 10>, <capellini 12220 30>, <capellini 12221 27>, 
<capellini 12222 38>, <capellini 12223 13>, <capellini 12225 49>, <capellini 12226 37>, <capellini 12227 10>, <capellini 12228 1>, 
<capellini 12229 2>, <capellini 12230 4>, <capellini 12231 41>, <capellini 12232 16>, <capellini 12233 10>, <capellini 12234 32>, 
<capellini 12235 37>, <capellini 12236 43>, <capellini 12237 23>, <capellini 12238 49>, <capellini 12239 16>, <capellini 12240 13>, 
<capellini 12241 34>, <capellini 12242 32>, <capellini 12243 11>, <capellini 12244 29>, <capellini 12245 22>, <capellini 12246 1>, 
<capellini 12247 5>, <capellini 12248 27>, <capellini 12249 31>, <capellini 12250 2>, <capellini 12251 48>, <capellini 12252 6>, 
<capellini 12253 24>, <capellini 12254 36>, <capellini 12255 26>, <capellini 12256 12>, <capellini 12257 15>, <capellini 12258 28>, 
<capellini 12260 8>, <capellini 12261 17>, <capellini 12262 24>, <capellini 12263 19>, <capellini 12264 8>, <capellini 12265 27>, 
<capellini 12266 22>, <capellini 12267 24>, <capellini 12268 32>, <capellini 12269 48>, <capellini 12270 20>, <capellini 12271 49>, 
<capellini 12272 48>, <capellini 12273 34>, <capellini 12275 20>, <capellini 12276 48>, <capellini 12277 38>, <capellini 12278 11>, 
<capellini 12279 28>, <capellini 12280 14>, <capellini 12281 39>, <capellini 12282 32>, <capellini 12283 23>, <capellini 12284 45>, 
<capellini 12285 17>, <capellini 12286 39>, <capellini 12287 29>, <capellini 12288 31>, <capellini 12289 30>, <capellini 12290 22>, 
<capellini 12291 44>, <capellini 12292 5>, <capellini 12293 37>, <capellini 12294 39>, <capellini 12295 12>, <capellini 12296 36>, 
<capellini 12297 37>, <capellini 12298 33>, <capellini 12299 3>, <capellini 12300 44>, <capellini 12301 42>, <capellini 12302 24>, 
<capellini 12303 34>, <capellini 12304 45>, <capellini 12305 27>, <capellini 12306 19>, <capellini 12307 40>, <capellini 12308 33>, 
<capellini 12309 44>, <capellini 12310 11>, <capellini 12311 3>, <capellini 12312 33>, <capellini 12313 2>, <capellini 12314 37>, 
<capellini 12315 37>, <capellini 12316 8>, <capellini 12317 17>, <capellini 12318 6>, <capellini 12319 29>, <capellini 12320 8>, 
<capellini 12321 45>, <capellini 12322 4>, <capellini 12323 20>, <capellini 12324 36>, <capellini 12325 33>, <capellini 12326 26>, 
<capellini 12327 24>, <capellini 12328 26>, <capellini 12329 4>, <capellini 12330 27>, <capellini 12331 48>, <capellini 12332 14>, 
<capellini 12333 5>, <capellini 12334 38>, <capellini 12335 3>, <capellini 12336 9>, <capellini 12337 8>, <capellini 12338 5>, 
<capellini 12339 28>, <capellini 12341 32>, <capellini 12342 25>, <capellini 12343 36>, <capellini 12344 22>, <capellini 12345 9>, 
<capellini 12346 47>, <capellini 12347 8>, <capellini 12348 42>, <capellini 12349 10>, <capellini 12350 43>, <capellini 12351 3>, 
<capellini 12352 12>, <capellini 12353 46>, <capellini 12354 41>, <capellini 12355 23>, <capellini 12356 40>, <capellini 12357 8>, 
<capellini 12358 29>, <capellini 12359 20>, <capellini 12360 18>, <capellini 12361 42>, <capellini 12362 29>, <capellini 12363 21>, 
<capellini 12364 47>, <capellini 12365 23>, <capellini 12366 22>, <capellini 12367 45>, <capellini 12368 27>, <capellini 12369 42>, 
<capellini 12370 35>, <capellini 12371 15>, <capellini 12372 42>, <capellini 12373 40>, <capellini 12374 17>, <capellini 12375 42>, 
<capellini 12376 48>, <capellini 12377 11>, <capellini 12378 34>, <capellini 12379 14>, <capellini 12380 23>, <capellini 12381 29>, 
<capellini 12382 39>, <capellini 12383 47>, <capellini 12384 21>, <capellini 12385 18>, <capellini 12386 5>, <capellini 12387 4>, 
<capellini 12388 11>, <capellini 12389 44>, <capellini 12390 22>, <capellini 12391 9>, <capellini 12392 48>, <capellini 12393 33>, 
<capellini 12394 7>, <capellini 12396 34>, <capellini 12397 8>, <capellini 12398 45>, <capellini 12399 12>, <capellini 12400 24>, 
<capellini 12401 42>, <capellini 12402 26>, <capellini 12403 32>, <capellini 12404 24>, <capellini 12405 26>, <capellini 12406 7>, 
<capellini 12407 27>, <capellini 12408 46>, <capellini 12409 38>, <capellini 12410 21>, <capellini 12411 45>, <capellini 12412 1>, 
<capellini 12413 7>, <capellini 12414 46>, <capellini 12415 45>, <capellini 12416 38>, <capellini 12417 20>, <capellini 12418 5>, 
<capellini 12419 19>, <capellini 12420 1>, <capellini 12421 48>, <capellini 12422 21>, <capellini 12423 48>, <capellini 12424 42>, 
<capellini 12425 40>, <capellini 12426 47>, <capellini 12427 14>, <capellini 12428 47>, <capellini 12429 14>, <capellini 12430 15>, 
<capellini 12431 18>, <capellini 12432 37>, <capellini 12434 34>, <capellini 12435 30>, <capellini 12436 41>, <capellini 12437 49>, 
<capellini 12438 9>, <capellini 12439 35>, <capellini 12440 46>, <capellini 12441 2>, <capellini 12442 27>, <capellini 12443 5>, 
<capellini 12444 44>, <capellini 12445 41>, <capellini 12446 2>, <capellini 12447 19>, <capellini 12449 1>, <capellini 12450 31>, 
<capellini 12451 34>, <capellini 12452 41>, <capellini 12453 41>, <capellini 12455 39>, <capellini 12456 29>, <capellini 12457 7>, 
<capellini 12458 36>, <capellini 12459 6>, <capellini 12460 49>, <capellini 12461 21>, <capellini 12463 46>, <capellini 12464 35>, 
<capellini 12465 10>, <capellini 12466 9>, <capellini 12467 27>, <capellini 12468 29>, <capellini 12469 36>, <capellini 12470 33>, 
<capellini 12471 21>, <capellini 12472 30>, <capellini 12473 6>, <capellini 12474 30>, <capellini 12475 46>, <capellini 12476 46>, 
<capellini 12478 49>, <capellini 12479 1>, <capellini 12481 43>, <capellini 12482 29>, <capellini 12483 6>, <capellini 12484 13>, 
<capellini 12485 30>, <capellini 12486 14>, <capellini 12487 28>, <capellini 12488 16>, <capellini 12489 31>, <capellini 12490 16>, 
<capellini 12491 48>, <capellini 12492 17>, <capellini 12493 37>, <capellini 12494 5>, <capellini 12495 7>, <capellini 12496 34>, 
<capellini 12497 5>, <capellini 12499 10>, <capellini 12500 13>, <capellini 12501 11>, <capellini 12502 39>, <capellini 12503 3>, 
<capellini 12504 7>, <capellini 12505 33>, <capellini 12506 22>, <capellini 12507 13>, <capellini 12508 34>, <capellini 12510 12>, 
<capellini 12511 32>, <capellini 12512 5>, <capellini 12513 26>, <capellini 12514 7>, <capellini 12515 28>, <capellini 12516 23>, 
<capellini 12517 36>, <capellini 12518 48>, <capellini 12519 23>, <capellini 12520 24>, <capellini 12521 8>, <capellini 12522 45>, 
<capellini 12523 20>, <capellini 12524 31>, <capellini 12525 43>, <capellini 12526 36>, <capellini 12527 25>, <capellini 12529 48>, 
<capellini 12530 30>, <capellini 12531 22>, <capellini 12532 13>, <capellini 12534 33>, <capellini 12535 39>, <capellini 12536 35>, 
<capellini 12537 27>, <capellini 12538 18>, <capellini 12539 19>, <capellini 12540 20>, <capellini 12541 38>, <capellini 12542 43>, 
<capellini 12543 2>, <capellini 12544 25>, <capellini 12545 26>, <capellini 12546 29>, <capellini 12547 24>, <capellini 12548 6>, 
<capellini 12549 32>, <capellini 12550 39>, <capellini 12551 34>, <capellini 12552 15>, <capellini 12553 47>, <capellini 12554 18>, 
<capellini 12555 11>, <capellini 12556 32>, <capellini 12557 46>, <capellini 12558 20>, <capellini 12559 4>, <capellini 12560 7>, 
<capellini 12561 25>, <capellini 12562 16>, <capellini 12563 24>, <capellini 12564 15>, <capellini 12565 44>, <capellini 12566 4>, 
<capellini 12567 17>, <capellini 12568 7>, <capellini 12569 27>, <capellini 12570 27>, <capellini 12571 12>, <capellini 12572 28>, 
<capellini 12573 38>, <capellini 12574 37>, <capellini 12575 15>, <capellini 12576 42>, <capellini 12577 7>, <capellini 12578 48>, 
<capellini 12579 38>, <capellini 12580 10>, <capellini 12581 36>, <capellini 12582 7>, <capellini 12583 40>, <capellini 12584 12>, 
<capellini 12585 48>, <capellini 12586 38>, <capellini 12587 4>, <capellini 12588 22>, <capellini 12589 3>, <capellini 12590 6>, 
<capellini 12591 43>, <capellini 12592 28>, <capellini 12593 9>, <capellini 12594 9>, <capellini 12595 39>, <capellini 12596 28>, 
<capellini 12597 31>, <capellini 12598 22>, <capellini 12599 1>, <capellini 12600 8>, <capellini 12601 5>, <capellini 12602 47>, 
<capellini 12603 25>, <capellini 12604 24>, <capellini 12605 13>, <capellini 12606 37>, <capellini 12607 26>, <capellini 12608 4>, 
<capellini 12609 17>, <capellini 12610 20>, <capellini 12611 22>, <capellini 12612 26>, <capellini 12613 11>, <capellini 12614 39>, 
<capellini 12615 28>, <capellini 12616 28>, <capellini 12617 49>, <capellini 12618 36>, <capellini 12619 46>, <capellini 12620 27>, 
<capellini 12621 20>, <capellini 12622 27>, <capellini 12623 46>, <capellini 12624 46>, <capellini 12625 26>, <capellini 12626 27>, 
<capellini 12627 38>, <capellini 12628 22>, <capellini 12629 11>, <capellini 12630 38>, <capellini 12631 38>, <capellini 12632 14>, 
<capellini 12633 14>, <capellini 12634 1>, <capellini 12635 7>, <capellini 12636 7>, <capellini 12637 8>, <capellini 12638 43>, 
<capellini 12639 9>, <capellini 12640 37>, <capellini 12641 16>, <capellini 12642 42>, <capellini 12643 44>, <capellini 12644 6>, 
<capellini 12645 33>, <capellini 12646 19>, <capellini 12647 42>, <capellini 12649 15>, <capellini 12650 25>, <capellini 12651 38>, 
<capellini 12652 44>, <capellini 12653 9>, <capellini 12654 45>, <capellini 12655 3>, <capellini 12656 43>, <capellini 12657 22>, 
<capellini 12658 44>, <capellini 12659 14>, <capellini 12660 34>, <capellini 12661 2>, <capellini 12662 26>, <capellini 12663 10>, 
<capellini 12664 8>, <capellini 12665 15>, <capellini 12666 41>, <capellini 12667 3>, <capellini 12668 11>, <capellini 12669 45>, 
<capellini 12670 16>, <capellini 12671 4>, <capellini 12673 6>, <capellini 12674 4>, <capellini 12675 24>, <capellini 12676 21>, 
<capellini 12677 35>, <capellini 12678 29>, <capellini 12679 47>, <capellini 12680 19>, <capellini 12681 49>, <capellini 12682 33>, 
<capellini 12683 2>, <capellini 12684 10>, <capellini 12685 36>, <capellini 12686 31>, <capellini 12687 39>, <capellini 12688 34>, 
<capellini 12689 32>, <capellini 12690 19>, <capellini 12691 13>, <capellini 12692 6>, <capellini 12693 4>, <capellini 12694 34>, 
<capellini 12695 9>, <capellini 12696 25>, <capellini 12697 25>, <capellini 12698 5>, <capellini 12699 41>, <capellini 12700 22>, 
<capellini 12701 2>, <capellini 12702 32>, <capellini 12703 43>, <capellini 12704 36>, <capellini 12705 2>, <capellini 12706 28>, 
<capellini 12707 12>, <capellini 12708 4>, <capellini 12709 26>, <capellini 12710 42>, <capellini 12711 37>, <capellini 12712 10>, 
<capellini 12713 24>, <capellini 12714 43>, <capellini 12715 33>, <capellini 12716 28>, <capellini 12717 31>, <capellini 12718 25>, 
<capellini 12719 28>, <capellini 12720 23>, <capellini 12721 1>, <capellini 12722 7>, <capellini 12723 19>, <capellini 12725 39>, 
<capellini 12726 33>, <capellini 12727 41>, <capellini 12728 41>, <capellini 12729 34>, <capellini 12730 8>, <capellini 12731 44>, 
<capellini 12732 15>, <capellini 12733 41>, <capellini 12734 45>, <capellini 12735 12>, <capellini 12736 12>, <capellini 12737 38>, 
<capellini 12738 29>, <capellini 12739 33>, <capellini 12740 8>, <capellini 12741 48>, <capellini 12742 37>, <capellini 12743 6>, 
<capellini 12744 12>, <capellini 12745 37>, <capellini 12746 24>, <capellini 12747 28>, <capellini 12748 40>, <capellini 12749 21>, 
<capellini 12750 11>, <capellini 12751 21>, <capellini 12752 1>, <capellini 12753 29>, <capellini 12754 17>, <capellini 12755 31>, 
<capellini 12756 31>, <capellini 12757 30>, <capellini 12758 17>, <capellini 12759 28>, <capellini 12760 29>, <capellini 12761 32>, 
<capellini 12762 37>, <capellini 12763 28>, <capellini 12764 44>, <capellini 12765 5>, <capellini 12766 38>, <capellini 12767 25>, 
<capellini 12768 19>, <capellini 12769 43>, <capellini 12770 42>, <capellini 12771 9>, <capellini 12772 22>, <capellini 12773 6>, 
<capellini 12774 39>, <capellini 12776 29>, <capellini 12777 1>, <capellini 12778 3>, <capellini 12779 9>, <capellini 12780 36>, 
<capellini 12781 18>, <capellini 12782 20>, <capellini 12783 18>, <capellini 12784 25>, <capellini 12786 36>, <capellini 12787 12>, 
<capellini 12788 24>, <capellini 12789 40>, <capellini 12790 18>, <capellini 12791 18>, <capellini 12792 27>, <capellini 12793 44>, 
<capellini 12794 19>, <capellini 12795 39>, <capellini 12796 47>, <capellini 12797 24>, <capellini 12798 47>, <capellini 12799 21>, 
<capellini 12800 4>, <capellini 12801 3>, <capellini 12802 24>, <capellini 12803 23>, <capellini 12804 21>, <capellini 12805 6>, 
<capellini 12806 6>, <capellini 12807 27>, <capellini 12808 26>, <capellini 12809 14>, <capellini 12810 26>, <capellini 12811 4>, 
<capellini 12812 19>, <capellini 12813 8>, <capellini 12814 40>, <capellini 12815 14>, <capellini 12816 9>, <capellini 12817 26>, 
<capellini 12818 15>, <capellini 12819 45>, <capellini 12820 26>, <capellini 12821 7>, <capellini 12822 30>, <capellini 12823 25>, 
<capellini 12824 31>, <capellini 12825 18>, <capellini 12826 7>, <capellini 12827 19>, <capellini 12828 6>, <capellini 12829 43>, 
<capellini 12830 26>, <capellini 12831 30>, <capellini 12832 25>, <capellini 12833 17>, <capellini 12834 41>, <capellini 12835 26>, 
